canonical_smiles,fu,vd,clearance,source,split_original,chembl_id,priority
Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1C(=O)Nc1cncc(Cl)c1,,3.1,60.0,ChEMBL,,CHEMBL475794,1
Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ccc2ncn(C)c(=O)c2c1,0.0039,,,KEC,train,,3
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)c(=O)n(C)c1,,,51.0,ChEMBL,,CHEMBL3936445,1
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)nc(NCCO)n1,,,48.0,ChEMBL,,CHEMBL3955743,1
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)ncn1,,,43.3,ChEMBL,,CHEMBL3956654,1
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cn(C)c(=O)c(N2CCOCC2)n1,,,110.0,ChEMBL,,CHEMBL3945337,1
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,,1.08,3.167,ChEMBL,,CHEMBL564575,1
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)ncnc21,,3.54,13.17,ChEMBL,,CHEMBL554084,1
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1/C=C/n1cnc2c(Nc3cccnc3)ncnc21,,1.7,8.167,ChEMBL,,CHEMBL551031,1
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1/C=C/n1cnc2c(Nc3ccncc3)ncnc21,,9.01,16.0,ChEMBL,,CHEMBL551229,1
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cccnc1,,1.0,16.0,ChEMBL,,CHEMBL454104,1
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(N)c(Cl)c1,0.0159999999999999,1.0,8.0,KEC+merged+merged,train,,3
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,0.04,3.29,17.33,ChEMBL,,CHEMBL272888,1
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cncnc1,,1.385,27.07,ChEMBL,,CHEMBL259247,1
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1NC(=O)c1cncc(-c2cnn(C)c2)c1,,,31.0,ChEMBL,,CHEMBL4084391,1
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1cc(-c2cccnc2)nc2[nH]ccc12,,15.5,36.5,ChEMBL,,CHEMBL4126314,1
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1OC1CCN(C(=O)c2ccncc2)CC1,,39.814499999999995,148.965,ChEMBL,,CHEMBL3809935,1
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2C)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,,5.45,48.67,ChEMBL,,CHEMBL271140,1
Cc1ccc(NC(=O)c2cccc(CN3C(=O)N(Cc4cccc(C(=O)Nc5ccc(C)cn5)c4)[C@H](Cc4ccccc4)[C@H](O)[C@@H](O)[C@H]3Cc3ccccc3)c2)nc1,,4.5,66.67,ChEMBL,,CHEMBL85653,1
Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(OC(C)C)cc1,0.01,,,ChEMBL,,CHEMBL365472,1
Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,0.01,,,ChEMBL,,CHEMBL366255,1
Cc1ccc(NC(=O)c2cccc(N(C)S(C)(=O)=O)c2)cc1NC(=O)c1ccc2ncccc2c1,,,72.44,KEC,test,,3
Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,,,6.0,KEC,train,,3
Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,0.036,,30.33,ChEMBL,,CHEMBL184721,1
Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2cscn2)cc1,0.02,,20.0,KEC+merged,val,,3
Cc1ccc(NC(=O)c2ccccc2F)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,,,3.0,ChEMBL,,CHEMBL2031229,1
Cc1ccc(NC(=O)c2ccnc(C(C)(C)C#N)c2)cc1-c1cc(N2CCOCC2)c(=O)n(C)n1,,,15.5,ChEMBL,,CHEMBL3942212,1
Cc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cc(NCCO)nc(N2CCOCC2)c1,,,20.5,ChEMBL,,CHEMBL4455996,1
Cc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cc(OCCO)nc(N2CCOCC2)c1,,,16.25,ChEMBL,,CHEMBL4583691,1
Cc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1ccc2c(c1)OC1(CCOCC1)CC(=O)N2,0.009,,18.2,ChEMBL,,CHEMBL5087151,1
Cc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1ccc2c(c1)OC1(CCOCC1)CN(CCO)C2=O,,,40.4,ChEMBL,,CHEMBL5082692,1
Cc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1ccc2c(c1)OC1(CCOCC1)NC2=O,,5.731,19.6,ChEMBL,,CHEMBL5177739,1
Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,0.0148999999999999,,8.5,KEC+merged,val,,3
Cc1ccc(NC(=O)c2ccnc(OC(F)F)c2)cc1-c1ccc2c(c1)OC1(CCOCC1)CC(=O)N2,,,16.7,ChEMBL,,CHEMBL5083789,1
Cc1ccc(NC(=O)c2ccno2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,,,3.0,ChEMBL,,CHEMBL2031235,1
Cc1ccc(NC(=O)c2ccoc2)cc1-c1nc2ncccc2o1,,,176.0,ChEMBL,,CHEMBL2408318,1
Cc1ccc(NC(=O)c2ccoc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,,,3.0,KEC,test,,3
Cc1ccc(NC(=O)c2cncs2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,,,3.0,ChEMBL,,CHEMBL2031237,1
Cc1ccc(NC(=O)c2cnnc(C(F)(F)F)c2)cc1-c1ccc2c(c1)OC1(CCOCC1)CC(=O)N2,,,16.1,ChEMBL,,CHEMBL5082939,1
Cc1ccc(NC(=O)c2cscn2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,,,3.0,ChEMBL,,CHEMBL2031236,1
Cc1ccc(NC(=O)c2occc2C)cc1-c1nc2ncccc2o1,,,228.0,ChEMBL,,CHEMBL2408316,1
Cc1ccc(NC2CN(C(=O)Nc3ncc(Cl)s3)C2)cc1Cl,,,49.0,ChEMBL,,CHEMBL4779010,1
Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CNC3CCCC3)s2)c1,,,93.0,ChEMBL,,CHEMBL5078524,1
Cc1ccc(NC2CNC2)cc1CN(C)[C@H](C)c1cccc2ccccc12,,,13.8,ChEMBL,,CHEMBL5590311,1
Cc1ccc(NC[C@@]2(C)C[C@@H](O)CC(C)(C)C2)cc1S(N)(=O)=O,,,26.1,ChEMBL,,CHEMBL2011781,1
Cc1ccc(NCc2cc([C@]3(C)CCSC(N)=N3)c(F)cc2F)nc1,,,199.0,ChEMBL,,CHEMBL4091480,1
Cc1ccc(NS(=O)(=O)c2cc(C(=O)NCc3cccnc3)ccc2C)cc1,,,120.0,ChEMBL,,CHEMBL1333494,1
Cc1ccc(NS(=O)(=O)c2cc(C(=O)NCc3nc(C)no3)ccc2C)cc1,,,30.0,ChEMBL,,CHEMBL4162926,1
Cc1ccc(NS(=O)(=O)c2ccc3c(c2)C2OCCC2C(c2ccc(C(=O)C(C)C)cc2)N3)cc1C,,2.88,35.33,ChEMBL,,CHEMBL5201139,1
Cc1ccc(NS(=O)(=O)c2cccc(C(=O)NCc3nc(C)no3)c2)cc1,,,9.0,ChEMBL,,CHEMBL4170197,1
Cc1ccc(NS(C)(=O)=O)c(C(=O)N2CCCC[C@H]2c2cc3[nH]c(C)c(C)c(=O)n3n2)c1,0.16,,,ChEMBL,,CHEMBL3410423,1
Cc1ccc(NS(C)(=O)=O)c(C(=O)N2CCCC[C@H]2c2cc3nc(C)c(C)c(C)n3n2)c1,0.014,,,ChEMBL,,CHEMBL3410432,1
Cc1ccc(NS(C)(=O)=O)c(C(=O)N2CCCC[C@H]2c2cc3nc(C)c(C)cn3n2)c1,0.045,,,ChEMBL,,CHEMBL3410431,1
Cc1ccc(NS(C)(=O)=O)c(C(=O)N2CCCC[C@H]2c2cc3nc(C)cc(C)n3n2)c1,0.016,,,ChEMBL,,CHEMBL3410434,1
Cc1ccc(NS(C)(=O)=O)c(C(=O)N2CCCC[C@H]2c2cc3nc(C4CC4)c(C)cn3n2)c1,0.017,,,ChEMBL,,CHEMBL3410436,1
Cc1ccc(NS(C)(=O)=O)c(C(=O)N2CCCC[C@H]2c2cc3nc(C4CC4)cc(C)n3n2)c1,0.014,,,ChEMBL,,CHEMBL3410435,1
Cc1ccc(NS(C)(=O)=O)c(C(=O)N2CCCC[C@H]2c2cc3nc(C4CC4)ccn3n2)c1,0.03,,,ChEMBL,,CHEMBL3410437,1
Cc1ccc(Nc2c(-c3ccc(F)cc3)nc3n2CCN(C(=O)C(C)(C)N)C3(C)C)cc1,,7.5,36.1,ChEMBL,,CHEMBL2058838,1
Cc1ccc(Nc2c(-c3ccc(F)cc3)nc3n2CCN(C(=O)C(C)(C)N)C3)cc1,,41.1,42.0,ChEMBL,,CHEMBL1800770,1
Cc1ccc(Nc2c(-c3ccc(F)cc3)nc3n2CCN(C(=O)CN)C3)cc1,,39.7,222.2,ChEMBL,,CHEMBL1800769,1
Cc1ccc(Nc2c(C(N)=O)cnc3cc(-c4ccc(S(C)(=O)=O)cc4)ccc23)cc1C,,,51.0,ChEMBL,,CHEMBL250571,1
Cc1ccc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(N)=O)nc1C,0.154,,,ChEMBL,,CHEMBL3237561,1
Cc1ccc(Nc2cc(Oc3cn(C4CC4)nc3C3CCOCC3)ccn2)cc1S(N)(=O)=O,,,73.33,ChEMBL,,CHEMBL4646258,1
Cc1ccc(Nc2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)nn1,,,21.0,ChEMBL,,CHEMBL490428,1
Cc1ccc(Nc2nc(-c3cc(C(=O)Nc4ccccc4)no3)cs2)cc1,,,17.8,ChEMBL,,CHEMBL4083634,1
Cc1ccc(Nc2nc(-c3cc(C(=O)Nc4ccccn4)no3)co2)cc1,,,41.5,ChEMBL,,CHEMBL4647838,1
Cc1ccc(Nc2nc(-c3cc(C(=O)Nc4ccccn4)no3)cs2)cc1,,,38.8,ChEMBL,,CHEMBL4101634,1
Cc1ccc(Nc2nc(-c3cc(C(=O)O)no3)cs2)cc1,,,43.7,ChEMBL,,CHEMBL4092489,1
Cc1ccc(Nc2nc(-c3cc(C(F)(F)F)ccc3F)co2)cc1,,,27.6,ChEMBL,,CHEMBL4633496,1
Cc1ccc(Nc2nc(-c3cc(C(F)(F)F)ccc3F)cs2)cc1,,,27.9,ChEMBL,,CHEMBL3105331,1
Cc1ccc(Nc2nc(C(=O)N3CCCC(C)C3C)cs2)cc1,,,75.0,ChEMBL,,CHEMBL2418806,1
Cc1ccc(Nc2nc(Cl)nc3c2ncn3Cc2ccc(C(=O)Nc3ccccc3N)cc2)cc1,,,23.3,ChEMBL,,CHEMBL4795802,1
Cc1ccc(Nc2nc(NCCc3ccncc3)ncc2-c2nnc(C3CC3)o2)cc1,,,11.0,ChEMBL,,CHEMBL486948,1
Cc1ccc(Nc2nc(N[C@@H]3CCOC[C@@H]3N)ncc2C(N)=O)cc1,0.13,4.1,16.0,ChEMBL,,CHEMBL1835071,1
Cc1ccc(Nc2nc3ccc(N4CCN(C)CC4)cc3[nH]2)nc1,0.183,,4.8,ChEMBL,,CHEMBL3321873,1
Cc1ccc(Nc2ncc(-c3nc4ccccc4n3CC(C)C)cc2Cl)cn1,,,440.5,ChEMBL,,CHEMBL1672535,1
Cc1ccc(Nc2ncc(C(=O)N3CCCC(C)C3)cc2Cl)cn1,,,49.0,ChEMBL,,CHEMBL594295,1
Cc1ccc(Nc2ncc(C(=O)N3CCCCC3)cc2Cl)cn1,,,40.5,ChEMBL,,CHEMBL596140,1
Cc1ccc(Nc2ncc(C(=O)N3CCCC[C@@H]3C)cc2Cl)cn1,,,53.5,ChEMBL,,CHEMBL594781,1
Cc1ccc(Nc2ncc(C(=O)N3CCCC[C@H]3C)cc2Cl)cn1,,,58.5,ChEMBL,,CHEMBL594990,1
Cc1ccc(Nc2ncc3c(n2)N(C)C(=O)N(c2cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc2C)C3)cn1,,1.12,8.6,ChEMBL,,CHEMBL1214141,1
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1-c1nc2c(C(N)=O)cccc2[nH]1,,2.196,20.9,ChEMBL,,CHEMBL5437375,1
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,,0.16,1.4,KEC+merged,train,,3
Cc1ccc(O)c(C(=O)N[C@H]2CC[C@@H](NC(=O)c3cc(F)cnc3Oc3ccc(F)c(F)c3)CC2)c1,0.00935,,106.5,ChEMBL,,CHEMBL3113734,1
Cc1ccc(O)c(C(=O)N[C@H]2CC[C@@H](NC(=O)c3cc(F)cnc3Oc3cccc(-c4ccc(CN5C[C@@H](C)N[C@@H](C)C5)cc4CN4CCOCC4)c3)CC2)c1,0.048,,50.0,ChEMBL,,CHEMBL3288030,1
Cc1ccc(O)c(C(CC[NH+](C(C)C)C(C)C)c2ccccc2)c1,,1.5,,KEC,train,,3
Cc1ccc(O)c(C)c1-c1cc(-c2cc(F)nc(N3CC[C@@H](N)C3)c2)cc(C(N)=O)c1N,,,92.17,ChEMBL,,CHEMBL5598020,1
Cc1ccc(O)c(C)c1-n1c(N)c(C(=O)N2CCn3ncc(C#N)c3C2)c2nc(C)c(C)nc21,0.121,,52.7,ChEMBL,,CHEMBL5562687,1
Cc1ccc(O)c(C)c1-n1c(N)c(C(=O)N2CCn3ncc(Cl)c3C2)c2nc(C)c(C)nc21,0.012,,87.1,ChEMBL,,CHEMBL5573176,1
Cc1ccc(O)c(C)c1-n1c(N)c(C(=O)N2CCn3nccc3C2)c2nc(C)c(C)nc21,0.121,1.095,49.4,ChEMBL,,CHEMBL5572884,1
Cc1ccc(O)c(C)c1-n1c(N)c(C(=O)N2CCn3nccc3C2)c2nc(C3CC3)c(C)nc21,0.032,1.35,52.3,ChEMBL,,CHEMBL5566629,1
Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2cc(C3CC3)cnc21,,,170.0,ChEMBL,,CHEMBL5190904,1
Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2cc(Cl)c(C)nc21,,,731.0,ChEMBL,,CHEMBL5174072,1
Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2cc(Cl)cnc21,,,25.6,ChEMBL,,CHEMBL5196713,1
Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nc(C(C)(C)O)cnc21,,,41.0,ChEMBL,,CHEMBL5179743,1
Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nc(C)c(C)nc21,,,505.0,ChEMBL,,CHEMBL5200005,1
Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nc(C3CC3)cnc21,,,939.0,ChEMBL,,CHEMBL5201803,1
Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nc(N3CCOCC3)cnc21,,,151.0,ChEMBL,,CHEMBL5200849,1
Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nccnc21,,,81.0,ChEMBL,,CHEMBL5208938,1
Cc1ccc(O)c(CNCC23CC4CC(CC(C4)C2)C3)c1,0.031,,,ChEMBL,,CHEMBL3393864,1
Cc1ccc(O)c(CNCC23CC4CC(CC(C4)C2)C3)n1,0.122,,,ChEMBL,,CHEMBL3393867,1
Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,0.037,1.4,8.4,ChEMBL,,CHEMBL1382,1
Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)CO)c2ccccc2)c1,0.36,,21.0,ChEMBL,,CHEMBL3527222,1
Cc1ccc(O)c([C@H](CCNC(C)C)c2ccccc2)c1,0.14,,,ChEMBL,,CHEMBL3526174,1
Cc1ccc(O)cc1-n1c(N)c(C(N)=O)c2nc3ccccc3nc21,,,42.0,ChEMBL,,CHEMBL3321809,1
Cc1ccc(O)cc1Nc1ccnc(Nc2cccc(S(N)(=O)=O)c2)n1,,0.3,65.5,ChEMBL,,CHEMBL249317,1
Cc1ccc(OC(C)(C)C(=O)N[C@@H](C)[C@@H](Cc2ccc(OCCF)cc2)c2cccc(C#N)c2)nc1,,,81.0,ChEMBL,,CHEMBL226591,1
Cc1ccc(OC(C)C(=O)N2CCN(C(=O)c3ccccc3)C[C@H]2C)cc1C,,,158.0,ChEMBL,,CHEMBL570950,1
Cc1ccc(OC2CCN(c3c(C#N)cnc4ccc(F)cc34)CC2)cn1,0.0275,,41.0,ChEMBL,,CHEMBL4080878,1
Cc1ccc(OC2CCN(c3ncnc4ccc(F)cc34)CC2)cn1,0.0165,,178.5,ChEMBL,,CHEMBL3808485,1
Cc1ccc(OC2CN(c3cccc(COC(=O)NC(=N)N)c3F)C2)cn1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,,,5.2,ChEMBL,,CHEMBL4094310,1
Cc1ccc(OCC(=O)O)c(-c2ccccc2)c1,,,7.5,ChEMBL,,CHEMBL1778615,1
Cc1ccc(OCC(F)(F)F)c(OCCN[C@H](C)Cc2cc(C(N)=O)c3c(ccn3CCCO)c2)c1,,,37.92,ChEMBL,,CHEMBL3809490,1
Cc1ccc(OCCCN2CCCC(O)C2)c(C)c1,,,60.5,ChEMBL,,CHEMBL4758521,1
Cc1ccc(OCCCc2nc3cc(Cl)cnc3[nH]2)cc1Cl,,,597.5,ChEMBL,,CHEMBL4784799,1
Cc1ccc(OCCN)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(O)cc2)c1,,,24.0,ChEMBL,,CHEMBL5568838,1
Cc1ccc(OCCN)cc1C(=O)N[C@H](C)c1cccc(-c2cccs2)c1,,,9.6,ChEMBL,,CHEMBL5592625,1
Cc1ccc(OCCN)cc1C(=O)N[C@H](C)c1cccc(-c2ccoc2)c1,,,25.7,ChEMBL,,CHEMBL5574064,1
Cc1ccc(OCCN)cc1C(=O)N[C@H](C)c1cccc(-c2ccsc2)c1,,,11.8,ChEMBL,,CHEMBL5575776,1
Cc1ccc(OCCN)cc1C(=O)N[C@H](C)c1cccc2ccccc12,,,9.6,ChEMBL,,CHEMBL5568674,1
Cc1ccc(OCCN2CCOCC2)cc1NC(=O)c1ccc(Nc2ncc(C)c(-c3ccccc3)n2)cc1,,2.745,21.47,ChEMBL,,CHEMBL4170589,1
Cc1ccc(OCCNCCCF)c(F)c1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,0.0012,,,ChEMBL,,CHEMBL5424726,1
Cc1ccc(OCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,0.0036,,,ChEMBL,,CHEMBL5424734,1
Cc1ccc(OCC[N+]23CCC(CC2)[C@@H](OC(=O)[C@](C)(c2ccccc2)N2CCCCC2)C3)cc1,,,46.0,ChEMBL,,CHEMBL1921932,1
Cc1ccc(OCc2c(Cl)cccc2Cl)c(/C=C/Cc2ccccc2/C=C/C(=O)O)c1,,,16.0,ChEMBL,,CHEMBL217988,1
Cc1ccc(OCc2cc3nc(C(N)=O)cc(-c4ccc(F)cc4)c3s2)cn1,0.02,,,ChEMBL,,CHEMBL4541942,1
Cc1ccc(OCc2ccccc2)c(/C=C/Cc2ccccc2/C=C/C(=O)O)c1,,,10.0,ChEMBL,,CHEMBL218123,1
Cc1ccc(OCc2ccccc2)c(C(=O)Nc2cccnc2)c1,,,16.2,ChEMBL,,CHEMBL4082330,1
Cc1ccc(OCc2ccccc2)c(C/C=C/c2ccccc2/C=C/C(=O)O)c1,,,10.0,ChEMBL,,CHEMBL376053,1
Cc1ccc(OS(N)(=O)=O)cc1N(C)C(=O)c1ccc(-c2cc(C)c(O)c(C)c2)o1,,,35.9,ChEMBL,,CHEMBL5440157,1
Cc1ccc(Oc2cc(C(=O)Nc3cnc(C)cn3)cc3oc(C)cc23)cc1,,,47.0,ChEMBL,,CHEMBL3218479,1
Cc1ccc(Oc2ccc(-c3nnn(CCN)n3)cc2)cc1,,,266.0,ChEMBL,,CHEMBL4851581,1
Cc1ccc(Oc2ccc(C(=O)NCCN3CCCC3)cc2NC(=O)Nc2cccc(F)c2)cc1,,,692.0,ChEMBL,,CHEMBL386117,1
Cc1ccc(Oc2ccc(C(=O)NCCN3CCCC3)cc2NC(=O)Nc2cccc(F)c2)cc1C,,,264.0,ChEMBL,,CHEMBL386247,1
Cc1ccc(Oc2ccc(C(=O)NCCN3CCCC3)cc2NC(=O)Nc2ccccc2)cc1C,,9.8,434.835,ChEMBL,,CHEMBL216192,1
Cc1ccc(Oc2ccc(N(CC(C)(O)C(=O)NO)S(C)(=O)=O)cc2)cc1,,1.3,41.5,ChEMBL,,CHEMBL401821,1
Cc1ccc(Oc2ccc(N(C[C@@H](C(=O)NO)N3CCOCC3)S(C)(=O)=O)cc2)cc1,,0.66,12.8,ChEMBL,,CHEMBL398265,1
Cc1ccc(Oc2ccc(N(C[C@H](NC(C)C)C(=O)NO)S(C)(=O)=O)cc2)cc1,,0.49,35.0,ChEMBL,,CHEMBL253032,1
Cc1ccc(Oc2ccc(N(C[C@H](Nc3cccc(F)c3)C(=O)NO)S(C)(=O)=O)cc2)cc1,,2.89,66.9,ChEMBL,,CHEMBL254506,1
Cc1ccc(Oc2ccc(N(C[C@H](O)C(=O)NO)S(C)(=O)=O)cc2)cc1,,1.4,47.5,ChEMBL,,CHEMBL252422,1
Cc1ccc(Oc2ccc(Nc3cncc(N)n3)cc2)cc1,,,264.0,ChEMBL,,CHEMBL2012041,1
Cc1ccc(Oc2ccc(Nc3nccc(N)n3)cc2)cc1,,,280.0,ChEMBL,,CHEMBL2012029,1
Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N(C)C)c34)cc2C)cn1,0.017,1.35,,ChEMBL,,CHEMBL256362,1
Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N(C)CCO)c34)cc2C)cn1,0.029,0.95,,ChEMBL,,CHEMBL257478,1
Cc1ccc(Oc2ccc3c(=O)c(-c4ccc(N5CCC(N(C)C)C5)nc4)coc3c2)cc1,,,28.0,ChEMBL,,CHEMBL214223,1
Cc1ccc(Oc2ccc3nc(COc4cccc(C(=O)O)c4)n(C)c3c2)c(F)c1,,,4.16,ChEMBL,,CHEMBL4175728,1
Cc1ccc(Oc2ccc3nc(COc4cccc(C(=O)O)c4)n(C)c3c2)cc1,,,3.58,ChEMBL,,CHEMBL4176512,1
Cc1ccc(Oc2ccc3nc(COc4cccc(C(=O)O)c4)n(C)c3c2)cc1F,,,1.8,ChEMBL,,CHEMBL4172322,1
Cc1ccc(Oc2ccc3nc(COc4cccc(C(=O)O)c4)n(C)c3c2F)c(C)n1,,,1.29,ChEMBL,,CHEMBL4740359,1
Cc1ccc(Oc2cccc(CC(=O)N3CCNc4nc(C(F)(F)F)ccc4[C@H]3CC(=O)O)c2)cn1,0.046,,,ChEMBL,,CHEMBL3115390,1
Cc1ccc(Oc2ccccc2-c2csc(N=C3NCCCN3)n2)c(C)c1,0.001,,51.4,ChEMBL,,CHEMBL3989547,1
Cc1ccc(Oc2ccnc(Nc3ccc(S(N)(=O)=O)cc3)c2)c(C)n1,,,12.0,ChEMBL,,CHEMBL585367,1
Cc1ccc(Oc2cn(C)c(COc3ccccc3)cc2=O)c(C)c1,,,28.15,ChEMBL,,CHEMBL3623427,1
Cc1ccc(Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)nc3[nH]ccc23)c2c1CCC2=O,,,93.0,ChEMBL,,CHEMBL5209255,1
Cc1ccc(Oc2nc3cc(-c4ccc(-c5ccccc5)cc4)c(Cl)cc3[nH]2)cc1C(=O)O,0.2,,6.8,ChEMBL,,CHEMBL4082745,1
Cc1ccc(Oc2ncccc2/C(=N/O)NC2CCCCC2)cc1,,,244.61,ChEMBL,,CHEMBL1861000,1
Cc1ccc(Oc2sc(C(N)=O)c3c2-c2sncc2CC3)cn1,,,75.0,ChEMBL,,CHEMBL4062244,1
Cc1ccc(S(=O)(=O)/C=C/n2nnn(C)c2=O)cc1,,,17.4,ChEMBL,,CHEMBL5408914,1
Cc1ccc(S(=O)(=O)CCCO)cc1C#Cc1cc(Cl)ccc1OCC(=O)O,0.018,,,ChEMBL,,CHEMBL1917591,1
Cc1ccc(S(=O)(=O)Cc2nc(-c3ccc(C(=O)NCc4cccnc4)cc3)oc2C)cc1,,,31.0,ChEMBL,,CHEMBL4303625,1
Cc1ccc(S(=O)(=O)N(C)C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,0.0170999999999999,,10.0,KEC+merged,val,,3
Cc1ccc(S(=O)(=O)N(C)C(C)C)cc1C#Cc1cc(Cl)ccc1OCC(=O)O,0.0035,,37.0,ChEMBL,,CHEMBL1917604,1
Cc1ccc(S(=O)(=O)N(C)C)cc1C#Cc1cc(Cl)ccc1OCC(=O)O,0.004,,16.0,ChEMBL,,CHEMBL1917597,1
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)[C@@H](CC1CCCCC1)NC(=N)NC(=O)C1CCCc2ccccc21.O=C(O)C(F)(F)F,,,248.0,ChEMBL,,CHEMBL4757469,1
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)[C@@H](CC1CCCCC1)NC(=N)NC(=O)Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1.O=C(O)C(F)(F)F,,,251.85000000000002,ChEMBL,,CHEMBL4792598,1
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)[C@@H](CC1CCCCC1)NC(=N)NC(=O)Cc1ccc(C(F)(F)F)cc1.O=C(O)C(F)(F)F,,,286.5,ChEMBL,,CHEMBL4743293,1
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)[C@@H](CC1CCCCC1)NC(=N)NC(=O)Cc1ccc(Cl)c(Cl)c1.O=C(O)C(F)(F)F,,,242.95,ChEMBL,,CHEMBL4778127,1
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)[C@@H](CC1CCCCC1)NC(=N)NC(=O)Cc1ccc(F)c(F)c1.O=C(O)C(F)(F)F,,,213.5,ChEMBL,,CHEMBL4759490,1
